Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1707	Stormwind Brie	226314	1	22.6314	22.6314	23.55	23.25	13.73	21.45	-0.0767	2.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1708	Sweet Nectar	0	0	0	0	0.5	8.92	16.26	5.05	0.2494	22.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1710	Greater Healing Potion	5606	34	0.5606	0.5606	0.65	0.15	0.64	0.15	0.0056	19.93	2.5	0.1254
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1711	Scroll of Stamina II	0	0	0	0	7.77	4.6	14.41	1.7	0.1283	11.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1713	Ankh of Life	0	0	0	0	721.43	3.8	742.37	1.47	0.0026	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1714	Necklace of Calisea	0	0	0	0	462.17	159.11	597.15	60.14	0.2323	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1715	Polished Jazeraint Armor	44263638	2	4426.3638	4426.3638	3000	896.47	4243.88	593.35	0.0536	2.86	0.14	0.049
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1716	Robe of the Magi	99999991	1	9999.9991	9999.9991	9999	3121.71	11935.65	1445.17	0.0589	3	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1718	Basilisk Hide Pants	53783744	1	5378.3745	5378.3745	3326.82	513.28	2647.19	393.83	-0.0216	2.5	0.14	0.056
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1720	Tanglewood Staff	51508722	1	5150.8722	5150.8722	4960.42	218.45	5177.76	98.06	0.0087	1.5	0.14	0.0933
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1721	Viking Warhammer	12988784	1	1298.8784	1298.8784	1161.57	569.24	1257.94	491.07	0.0427	0.79	0.07	0.0886
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1722	Thornstone Sledgehammer	70850000	2	7085	7085	7060.54	415.72	7282.64	381.71	0.0063	1.5	0.07	0.0467
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1725	Large Knapsack	0	0	0	0	5	18.72	2.25	10.7	-0.1694	1.86	0.36	0.1935
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1726	Poison-Tipped Bone Spear	0	0	0	0	3879.53	1569.3	6196.64	1144.23	0.0609	1.14	0.07	0.0614
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1728	Teebu's Blazing Longsword	3381764629	1	338176.4629	338176.4629	248999	73329.45	335030.89	61771.73	0.0285	3	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1818	Standard Claymore	0	0	0	0	11000	0	11000	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1825	Bulky Bludgeon	0	0	0	0	150.09	0	150.09	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1839	Rough Leather Belt	5127277	1	512.7277	512.7277	506.47	12.09	524.4	9.3	0.0036	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1840	Rough Leather Bracers	1235298	1	123.5298	123.5298	135.17	7.24	120.83	2.95	-0.01	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1845	Chainmail Belt	36204995	1	3620.4995	3620.4995	3594.81	14.83	3620.5	9.95	0.0022	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1926	Weighted Sap	18790000	1	1879	1879	1845.5	258.14	2183.86	185.19	0.0239	1.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1930	Stonemason Cloak	11090000	1	1109	1109	1102	224.68	1335.76	191.13	0.0276	4.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1933	Staff of Conjuring	0	0	0	0	299999	212288.29	399998.67	82218.9	0.671	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1935	Assassin's Blade	0	0	0	0	37868.25	13438.49	57981.27	9342.02	0.0427	2.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1951	Blackwater Cutlass	1100000	2	110	110	16	47.21	30.96	46.2	-0.0023	7.79	0.29	0.0372
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1958	Petrified Shinbone	7983837	2	798.3838	798.3838	1250	405.09	547.49	257.23	-0.0657	4.07	0.07	0.0172
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1973	Orb of Deception	290000000	3	29000	29000	39999	4552.16	33756.73	2466.41	-0.0228	3	0.21	0.07
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1974	Mindthrust Bracers	151888611	1	15188.8611	15188.8611	16974.99	695.4	15706.5	427.14	-0.0076	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1975	Pysan's Old Greatsword	217250000	1	21725	21725	23520	5815.46	24289.41	5392.21	0.0173	1.36	0.07	0.0515
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1976	Slaghammer	0	0	0	0	1500	0	1500	0	0	0.14	0.07	0.5
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1978	Wolfclaw Gloves	503790593	1	50379.0594	50379.0594	50379.06	0	50379.06	0	0	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1979	Wall of the Dead	24740000	1	2474	2474	2455	196.36	2541.63	125.82	0.0109	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1980	Underworld Band	0	0	0	0	5600	3783.02	7466.67	2184.13	-0.7189	0.29	0.07	0.2414
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1981	Icemail Jerkin	57246468	1	5724.6469	5724.6469	6456.44	564.04	5454.28	108.33	-0.0208	3.5	0.36	0.1029
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1982	Nightblade	290728545	1	29072.8545	29072.8545	28125.59	8903.09	31789.06	6501.1	0.0469	1.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1986	Gutrender	34989999	4	3498.9999	3498.9999	59999	39903.64	2624.25	17873.14	-0.1593	7.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1988	Chief Brigadier Gauntlets	2409996	4	240.9997	240.9997	244.43	10.38	234.61	3.98	-0.0079	6.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1990	Ballast Maul	30000	2	3	3	93.54	37.83	85.01	29.63	0.0264	3.14	0.21	0.0669
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1992	Swampchill Fetish	1500000000	1	150000	150000	150000	0	150000	0	0	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	1994	Ebonclaw Reaver	1657202	2	165.7202	165.7202	223	60.12	285.65	48.38	0.0406	3.14	0.21	0.0669
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2011	Twisted Sabre	0	0	0	0	150000	0	150014	0	0	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2016	Dusty Chain Armor	0	0	0	0	6573.81	0	6573.81	0	0	0.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2017	Glowing Leather Bracers	980000000	1	98000	98000	100000	605.28	99034.29	461.95	-0.0009	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2021	Green Carapace Shield	0	0	0	0	51433.96	0	51433.96	0	0	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2034	Scholarly Robes	30000000	2	3000	3000	4030.96	3395.09	7046.93	2825.11	0.1183	5.14	0.14	0.0272
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2039	Plains Ring	0	0	0	0	26344.93	1459.53	32949.99	652.72	0.0216	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2040	Troll Protector	46154995	2	4615.4995	4615.4995	5238.36	404.83	4539.19	206.76	-0.0127	5.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2059	Sentry Cloak	11450000	1	1145	1145	1215	701.7	738.29	612.61	-0.0632	1.21	0.07	0.0579
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2072	Dwarven Magestaff	2892728	1	289.2728	289.2728	250.46	105.79	334.73	65.24	0.0769	4.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2073	Dwarven Hatchet	397594	1	39.7594	39.7594	42.11	23.76	60.85	16.55	0.0898	1.07	0.14	0.1308
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2075	Heavy Mace	200000	2	20	20	1.75	10.46	0.06	8.59	-0.1603	2.64	0.14	0.053
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2077	Magician Staff	723653	2	72.3653	72.3653	99.14	110.91	185.65	105.61	0.0633	2.14	0.07	0.0327
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2078	Northern Shortsword	623134	2	62.3134	62.3134	20	35.62	24.96	34.61	-0.0289	4.07	0.07	0.0172
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2079	Sergeant's Warhammer	1013317	1	101.3317	101.3317	31	45.67	59.5	44.21	0.0412	4.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2080	Hillborne Axe	2721296	1	272.1296	272.1296	201.97	124.29	359.73	92.3	0.0973	2.79	0.21	0.0753
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2087	Hard Crawler Carapace	0	0	0	0	8974.14	3185.5	7859.89	2871.77	0.0072	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2088	Long Crawler Limb	16126864	1	1612.6864	1612.6864	1612.69	0	1626.69	0	0.0006	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2092	Worn Dagger	0	0	0	0	25765.9	1100.59	26854.25	951.75	0.0053	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2098	Double-Barreled Shotgun	0	0	0	0	2769.35	0	2769.35	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2099	Dwarven Hand Cannon	29990000	1	2999	2999	4999	3224.41	2814.53	2622.41	-0.0711	1.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2100	Precisely Calibrated Boomstick	0	0	0	0	1893.58	1000.79	2994.39	748.53	0.0883	2.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2101	Light Quiver	0	0	0	0	2500000.75	0	2500000.75	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2140	Carving Knife	290000	1	29	29	35.61	28.65	52.17	28.37	0.057	4.21	0.21	0.0499
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2163	Shadowblade	0	0	0	0	3732.27	1561.79	2155.31	1191.33	-0.0634	2.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2164	Gut Ripper	60110000	1	6011	6011	6168	640.45	6662.25	259.08	0.0191	2.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2166	Foreman's Leggings	0	0	0	0	58450.45	16690	32641.85	3568.47	-0.0715	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2194	Diamond Hammer	11000000	2	1100	1100	250	781.82	1558.71	474.21	0.1304	1.93	0.14	0.0725
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2232	Dark Runner Boots	312710000	1	31271	31271	29043.99	5615.58	38699.87	2943.01	0.036	2.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2233	Shadow Weaver Leggings	676880000	1	67688	67688	62919.99	12195.52	83907.72	6583.84	0.0348	2.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2234	Nightwalker Armor	0	0	0	0	88852.64	6438.12	94006.95	1245.55	0.0142	1.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2236	Blackfang	22880000	1	2288	2288	2100	174.37	2316.84	53.72	0.0179	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2243	Hand of Edward the Odd	0	0	0	0	8098.48	2757.76	6689.42	2772.05	-0.0166	2.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2244	Krol Blade	220751166	1	22075.1166	22075.1166	21965	7690.63	25723.97	7714.45	0.0121	3.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2246	Myrmidon's Signet	7000000	2	700	700	1383.19	348.26	1695.57	274.57	0.0384	2.86	0.07	0.0245
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2251	Gooey Spider Leg	10000	9	1	1	0.67	6.95	8.46	5.92	0.1812	69.86	4.93	0.0706
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2256	Skeletal Club	22718615	3	2271.8615	2271.8615	2414.61	790.68	1970.29	701.75	-0.0031	7.07	0.14	0.0198
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2264	Mantle of Thieves	253639998	2	25363.9999	25363.9999	39885.78	18766.57	13381.86	14223.17	-0.1026	0.71	0.07	0.0986
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2271	Staff of the Blessed Seer	125000000	1	12500	12500	10000	2791.6	11196.8	2830.55	0.0093	2.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2276	Swampwalker Boots	34677588	1	3467.7589	3467.7589	2503.41	97.66	2643.81	67.24	0.0069	4.86	0.07	0.0144
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2277	Necromancer Leggings	19251833	1	1925.1833	1925.1833	1278.68	474.94	1295.89	443.26	0.0229	4.36	0.07	0.0161
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2287	Haunch of Meat	0	0	0	0	252.94	152.18	348.02	56.72	0.1448	4.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2289	Scroll of Strength II	5000	80	0.5	0.5	0.5	1.21	0.48	1.19	-0.0572	76.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2290	Scroll of Intellect II	0	0	0	0	15.93	11.13	8.97	9.21	-0.0025	9.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2291	Kang the Decapitator	76050000	1	7605	7605	6900	616.41	7867.94	406.8	0.0134	3.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2299	Burning War Axe	0	0	0	0	2660.29	1000.61	937.5	908.67	-0.0659	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2300	Embossed Leather Vest	0	0	0	0	116.33	87.58	28.5	12.34	-0.1174	0.93	0.07	0.0753
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2302	Handstitched Leather Boots	2500	3	0.25	0.25	0.3	0.08	0.28	0.08	-0.002	2.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2303	Handstitched Leather Pants	1755704	2	175.5704	175.5704	0.41	84.52	58.26	68.19	0.0154	2.71	0.14	0.0517
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2304	Light Armor Kit	0	0	0	0	9.8	5.53	1.5	2.45	-0.1117	11.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2308	Fine Leather Cloak	1942816	3	194.2817	194.2817	194.33	33.66	177.5	30.65	-0.0166	4.57	0.21	0.046
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2309	Embossed Leather Boots	8665615	1	866.5615	866.5615	795.18	306.18	537.06	289.39	-0.0346	2.71	0.29	0.107
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2310	Embossed Leather Cloak	20956	1	2.0956	2.0956	7.23	5.91	5.23	6.06	-0.0238	4.07	0.07	0.0172
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2311	White Leather Jerkin	64092294	1	6409.2294	6409.2294	6129.63	363.35	6619.7	190.81	0.0117	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2312	Fine Leather Gloves	18923519	1	1892.3519	1892.3519	1892.35	1127.47	920.54	1056.95	-0.0573	5.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2313	Medium Armor Kit	43499	2	4.35	4.35	5.42	0.73	4.38	0.34	-0.039	13.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2314	Toughened Leather Armor	0	0	0	0	199.97	159.1	327.38	154.09	0.0637	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2315	Dark Leather Boots	0	0	0	0	20	23.76	20.22	24.84	-0.0091	6.36	0.29	0.0456
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2316	Dark Leather Cloak	0	0	0	0	20	47.21	40.54	45.12	0.0071	12.21	0.79	0.0647
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2318	Light Leather	18750	936	1.875	1.6999	1.22	0.41	1.7	0.35	0.0395	1233.79	393.5	0.3189
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2319	Medium Leather	44954	1025	4.4954	3.9473	4.2	3.42	4.77	3.21	-0.0189	1041.36	154.07	0.148
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2320	Coarse Thread	9999	83	0.9999	0.9999	24.5	11.01	16.62	10.73	-0.0363	68.29	0.71	0.0104
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2321	Fine Thread	0	0	0	0	53.04	34.83	45.26	35.66	0.0055	35.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2325	Black Dye	0	0	0	0	38.18	35.82	96.68	12.36	0.2249	3.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2394	Light Mail Leggings	0	0	0	0	531.23	112.8	662.66	47.79	0.0415	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2395	Light Mail Boots	0	0	0	0	1350.16	239.49	1601.59	68.99	0.0351	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2406	Pattern: Fine Leather Boots	430000	4	43	43	19.4	8.2	25.15	7.83	0.0396	7	0.43	0.0614
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2407	Pattern: White Leather Jerkin	459898	3	45.9898	45.9898	49.92	13.24	47.56	12.57	-0.0158	7.71	0.21	0.0272
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2408	Pattern: Fine Leather Gloves	947799	3	94.7799	94.7799	92.69	41.5	92.3	34.8	0.0375	4.64	0.14	0.0302
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2409	Pattern: Dark Leather Tunic	682296	2	68.2297	68.2297	69.98	23.42	41.98	19.59	-0.0437	4.57	0.21	0.046
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2447	Peacebloom	49800	53	4.98	0.02	1.98	0.97	1.57	0.99	-0.0213	257.29	87.43	0.3398
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2449	Earthroot	0	0	0	0	0.77	0.99	1.02	1.01	0.0154	142.29	50.07	0.3519
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2450	Briarthorn	20000	116	2	2	2.9	1.63	3.3	1.68	0.0184	220.71	88.71	0.4019
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2452	Swiftthistle	28229	48	2.8229	2.8229	2.26	1.73	2.23	1.79	0.009	149.21	40.14	0.269
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2453	Bruiseweed	1090	132	0.109	0.02	0.15	0.05	0.11	0.05	-0.0399	201.71	50	0.2479
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2454	Elixir of Lion's Strength	0	0	0	0	0.1	1.23	0.07	1.07	-0.2505	11.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2455	Minor Mana Potion	100	3	0.01	0.01	0.09	0.4	0.28	0.4	0.0474	36.79	1.07	0.0291
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2458	Elixir of Minor Fortitude	0	0	0	0	4	1.44	4.97	1.4	0.0346	6	0.36	0.06
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2459	Swiftness Potion	1159750	14	115.975	115.975	82.33	61.68	102.95	61.21	0.0515	16.79	7.57	0.4509
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2504	Worn Shortbow	0	0	0	0	98718.5	0	98718.5	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2512	Rough Arrow	0	0	0	0	2500	0	2500	0	0	98	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2515	Sharp Arrow	0	0	0	0	840	0	840	0	0	1128.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2516	Light Shot	0	0	0	0	1000	0	1000	0	0	14.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2531	Great Axe	0	0	0	0	4853.35	2519.01	1342.65	2051.7	-0.0872	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2553	Recipe: Elixir of Minor Agility	1010000	2	101	101	101	87.49	150.72	86.47	0.0626	4.64	0.14	0.0302
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2555	Recipe: Swiftness Potion	26098085	1	2609.8085	2609.8085	808	1146.88	2699.8	726.33	0.1409	4.36	0.29	0.0665
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2564	Elven Spirit Claws	0	0	0	0	79.7	77.07	141.81	73.65	0.0641	4.93	0.21	0.0426
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2565	Rod of Molten Fire	0	0	0	0	621.65	176.21	857.9	46.52	0.0656	3.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2566	Sacrificial Robes	440150000	2	44015	44015	44017.99	1.3	44015.53	0.51	0	3.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2567	Evocator's Blade	68151744	1	6815.1744	6815.1744	6653	370.57	6982.34	218.74	0.0097	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2569	Linen Boots	2820385	3	282.0386	282.0386	282.04	135.39	270.35	134.64	0.0132	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2570	Linen Cloak	1987435	2	198.7435	198.7435	196.93	11.6	203.63	4.02	0.0098	2.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2572	Red Linen Robe	2197500	4	219.75	219.75	475	275.36	164.81	142.56	-0.0999	3	0.29	0.0967
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2575	Red Linen Shirt	266998	16	26.6998	20	6.96	10.3	14.57	9.04	0.0263	9.57	0.21	0.0219
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2576	White Linen Shirt	399996	7	39.9996	39.9996	79.26	8.44	66.99	6.05	-0.0154	58.71	0.07	0.0012
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2577	Blue Linen Shirt	449000	10	44.9	44.8999	52.89	3.12	48.55	2.35	-0.0083	12.86	0.29	0.0226
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2578	Barbaric Linen Vest	1899998	2	189.9999	189.9999	360	134.56	123.41	62.57	-0.0877	3.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2579	Green Linen Shirt	448997	5	44.8998	44.8998	61.41	35.19	9.08	21.46	-0.108	9.64	0.21	0.0218
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2580	Reinforced Linen Cape	0	0	0	0	8.46	10.37	0.37	8.42	-0.1694	7.36	0.21	0.0285
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2581	Heavy Linen Bandage	0	0	0	0	0.28	0.31	0	0.18	-0.5962	6.64	1.43	0.2154
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2582	Green Woolen Vest	750000	1	75	75	150	88.77	25.79	53.03	-0.1178	2	0.14	0.07
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2583	Woolen Boots	1499998	3	149.9998	149.9998	225	184	112.5	92.81	-0.1048	2.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2584	Woolen Cape	253935	1	25.3935	25.3935	33.29	6.6	22.17	2.39	-0.0463	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2585	Gray Woolen Robe	32500664	2	3250.0664	3250.0664	3187.39	231.06	3374.9	164.5	0.0113	2.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2587	Gray Woolen Shirt	392999	4	39.3	39.3	50	7.09	49.83	7.27	-0.0041	6.43	0.36	0.056
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2589	Linen Cloth	6000	2309	0.6	0.35	1.28	0.6	0.7	0.51	-0.0391	18241.86	2498.64	0.137
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2592	Wool Cloth	8850	1398	0.885	0.5	0.28	0.21	0.55	0.17	0.0764	4408.14	1155.71	0.2622
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	2593	Flask of Stormwind Tawny	0	0	0	0	354.23	0	354.23	0	0	0.14	0	0
